,Open,High,Low,Close,Adj Close,Volume,Call Price,Put Price,SMA 126,SMA 252,SMA 756,Trend
2016-12-22,834.1799926757812,875.781982421875,834.1489868164062,864.5399780273438,864.5399780273438,200027008.0,864.5399780273438,13.517155164895456,671.9922538636223,620.441765800355,,Up
2016-12-23,864.8880004882812,925.1170043945312,864.677001953125,921.9840087890625,921.9840087890625,275564000.0,921.9840087890625,14.415297410295034,674.7410951644655,622.3952221340603,,Up
2016-12-24,922.1799926757812,923.47900390625,886.3350219726562,898.822021484375,898.822021484375,137727008.0,898.822021484375,14.05315779352546,677.2579602438306,624.2533571757967,,Up
2016-12-25,899.6519775390625,899.6519775390625,862.4240112304688,896.1829833984375,896.1829833984375,143664992.0,896.1829833984375,14.011896211412065,679.7569681803385,626.1136111304874,,Up
2016-12-26,896.905029296875,913.1840209960938,896.8980102539062,907.6099853515625,907.6099853515625,123771000.0,907.6099853515625,14.190558346646565,682.3034522646949,628.0144801064143,,Up
2016-12-27,908.35400390625,940.0479736328125,904.2550048828125,933.197998046875,933.197998046875,167308000.0,933.197998046875,14.590629074148442,685.0795079791357,629.9894364372133,,Up
2016-12-28,934.8309936523438,975.9210205078125,934.8309936523438,975.9210205078125,975.9210205078125,236630000.0,975.9210205078125,15.258607118420608,688.2202938019283,632.110595218719,,Up
2016-12-29,975.125,979.39697265625,954.5029907226562,973.4970092773438,973.4970092773438,199320000.0,973.4970092773438,15.220707499251512,691.3610558888269,634.1902460976253,,Up
2016-12-30,972.5349731445312,972.5349731445312,934.8330078125,961.2379760742188,961.2379760742188,187474000.0,961.2379760742188,15.029036485545069,694.3895239451575,636.2358848935082,,Up
2016-12-31,960.6270141601562,963.7429809570312,947.2360229492188,963.7429809570312,963.7429809570312,99135104.0,963.7429809570312,15.068202447270817,697.514888702877,638.2734284173874,,Up
2017-01-01,963.6580200195312,1003.0800170898438,958.698974609375,998.3250122070312,998.3250122070312,147775008.0,998.3250122070312,15.608895410238373,700.8832460433717,640.4153729393369,,Up
2017-01-02,998.6170043945312,1031.3900146484375,996.7020263671875,1021.75,1021.75,222184992.0,1021.75,15.975147061730338,704.4359683082217,642.6388808961899,,Up
2017-01-03,1021.5999755859375,1044.0799560546875,1021.5999755859375,1043.8399658203125,1043.8399658203125,185168000.0,1043.8399658203125,16.320525532557927,708.1370554121714,644.9315435015966,,Up
2017-01-04,1044.4000244140625,1159.4200439453125,1044.4000244140625,1154.72998046875,1154.72998046875,344945984.0,1154.72998046875,18.05430022469027,712.7343410915798,647.7491743299696,,Up
2017-01-05,1156.72998046875,1191.0999755859375,910.4169921875,1013.3800048828125,1013.3800048828125,510199008.0,1013.3800048828125,15.844281485118609,716.2349524119544,649.9887339274088,,Up
2017-01-06,1014.239990234375,1046.81005859375,883.9439697265625,902.2009887695312,902.2009887695312,351876000.0,902.2009887695312,14.105988230811631,718.8275238521516,651.7629561651321,,Up
2017-01-07,903.4869995117188,908.5850219726562,823.5560302734375,908.5850219726562,908.5850219726562,279550016.0,908.5850219726562,14.20580312610587,721.2908020019531,653.5894126286582,,Up
2017-01-08,908.1749877929688,942.7239990234375,887.2490234375,911.198974609375,911.198974609375,158715008.0,911.198974609375,14.246672495113927,723.6921115451389,655.412126813616,,Up
2017-01-09,913.2440185546875,913.6859741210938,879.8070068359375,902.8280029296875,902.8280029296875,141876992.0,902.8280029296875,14.115791649865493,726.043206593347,657.230218069894,,Up
2017-01-10,902.4400024414062,914.8729858398438,901.0599975585938,907.6790161132812,907.6790161132812,115808000.0,907.6790161132812,14.191637648403592,728.4022783551898,659.0451983497256,,Up
2017-01-11,908.114990234375,919.447998046875,762.7650146484375,777.7570190429688,777.7570190429688,310928992.0,777.7570190429688,12.160296312703135,729.6976197257875,660.3588294377403,,Up
2017-01-12,775.177978515625,826.2459716796875,755.7559814453125,804.833984375,804.833984375,222326000.0,804.833984375,12.583646939729878,731.1144292922247,661.7749324980236,,Up
2017-01-13,803.7369995117188,829.0009765625,780.0029907226562,823.9840087890625,823.9840087890625,168968000.0,823.9840087890625,12.883059179759607,732.7106434655568,663.2208888947017,,Up
2017-01-14,825.1420288085938,835.0850219726562,812.4559936523438,818.4119873046875,818.4119873046875,93063296.0,818.4119873046875,12.79594015588487,734.2574927920386,664.6489681667751,,Up
2017-01-15,818.1420288085938,823.3070068359375,812.8709716796875,821.7979736328125,821.7979736328125,71013600.0,821.7979736328125,12.848880336497354,735.9644688197544,666.090436299642,,Up
2017-01-16,821.7830200195312,834.530029296875,820.27099609375,831.5339965820312,831.5339965820312,82755200.0,831.5339965820312,13.001103872988816,737.7366197374132,667.5628608824715,,Up
2017-01-17,830.9459838867188,910.5609741210938,830.7960205078125,907.93798828125,907.93798828125,155095008.0,907.93798828125,14.195686699999575,740.1072305346293,669.3765235779778,,Up
2017-01-18,909.3729858398438,917.4990234375,858.3040161132812,886.6179809570312,886.6179809570312,225676992.0,886.6179809570312,13.86234659492342,742.2971825978112,671.0983092292906,,Up
2017-01-19,888.3350219726562,904.614013671875,884.3380126953125,899.072998046875,899.072998046875,105625000.0,899.072998046875,14.057081833158424,744.613991873605,672.8614322722905,,Up
2017-01-20,898.1719970703125,899.3980102539062,887.0079956054688,895.0260009765625,895.0260009765625,86728400.0,895.0260009765625,13.993806694076817,746.900126623729,674.6049084133572,,Up
2017-01-21,895.5490112304688,927.3670043945312,895.5349731445312,921.7890014648438,921.7890014648438,111158000.0,921.7890014648438,14.412248454403173,749.4065154544891,676.4545830620659,,Up
2017-01-22,922.2050170898438,937.5250244140625,897.5640258789062,924.6729736328125,924.6729736328125,116573000.0,924.6729736328125,14.457339601459925,751.9049198211186,678.3081742544023,,Up
2017-01-23,925.4990234375,928.2659912109375,916.7379760742188,921.0120239257812,921.0120239257812,73588600.0,921.0120239257812,14.400100345325429,754.37940421937,680.1607497684539,,Up
2017-01-24,910.677001953125,924.14501953125,892.2860107421875,892.68701171875,892.68701171875,111349000.0,892.68701171875,13.957236400590775,756.6363486638145,681.9024323962983,,Up
2017-01-25,891.9240112304688,903.2520141601562,891.68701171875,901.5419921875,901.5419921875,120831000.0,901.5419921875,14.095684763905707,759.0521661667597,683.6759363810221,436.91388722576164,Up
2017-01-26,902.39501953125,919.3259887695312,902.2239990234375,917.5859985351562,917.5859985351562,131958000.0,917.5859985351562,14.346534150608074,761.6020711263021,685.5762181357732,437.711952048004,Up
2017-01-27,918.3590087890625,923.2230224609375,915.8460083007812,919.75,919.75,125594000.0,919.75,14.38036849525469,764.1172141423301,687.4693689497691,438.51184356527983,Up
2017-01-28,919.8109741210938,923.9110107421875,919.8109741210938,921.5900268554688,921.5900268554688,68979600.0,921.5900268554688,14.4091374696747,766.6486826094371,689.367789737762,439.35907640406697,Up
2017-01-29,922.0670166015625,923.4180297851562,919.1480102539062,919.4959716796875,919.4959716796875,60851700.0,919.4959716796875,14.37639674113202,769.1778094579303,691.2732380458286,440.22587662146833,Up
2017-01-30,920.1510009765625,923.0479736328125,919.4739990234375,920.3820190429688,920.3820190429688,78227296.0,920.3820190429688,14.39025016607166,771.6566903250558,693.1630278087798,441.08025230932486,Up
2017-01-31,920.958984375,972.0189819335938,920.958984375,970.4030151367188,970.4030151367188,164582000.0,970.4030151367188,15.17233264101357,774.5474601624504,695.2440676007952,441.98529730902777,Up
2017-02-01,970.9409790039062,989.114013671875,970.7420043945312,989.0230102539062,989.0230102539062,150110000.0,989.0230102539062,15.463457828472118,777.597420344277,697.384639073932,442.90419414056043,Up
2017-02-02,990.0009765625,1013.52001953125,983.2210083007812,1011.7999877929688,1011.7999877929688,145820992.0,1011.7999877929688,15.81957778522108,780.8204917302207,699.600575522771,443.86775364951484,Up
2017-02-03,1011.4600219726562,1033.8699951171875,1008.7899780273438,1029.9100341796875,1029.9100341796875,201278000.0,1029.9100341796875,16.102729881450674,784.1552143399678,701.8086947486514,444.8459309572896,Up
2017-02-04,1031.3299560546875,1045.9000244140625,1015.1599731445312,1042.9000244140625,1042.9000244140625,155064000.0,1042.9000244140625,16.305829469730178,787.559317936973,703.8438536628844,445.86194158483437,Up
2017-02-05,1043.52001953125,1043.6300048828125,1022.3699951171875,1027.3399658203125,1027.3399658203125,114208000.0,1027.3399658203125,16.062546646804513,790.8644602942088,705.8323734828404,446.86945476229226,Up
2017-02-06,1028.4000244140625,1044.6400146484375,1028.1600341796875,1038.1500244140625,1038.1500244140625,111762000.0,1038.1500244140625,16.231562820801166,794.2455478244358,707.833508446103,447.8884415803132,Up
2017-02-07,1040.1400146484375,1061.9300537109375,1040.1400146484375,1061.3499755859375,1061.3499755859375,146007008.0,1061.3499755859375,16.594296005822617,797.8260716029575,709.9365401495071,448.9935857379247,Up
2017-02-08,1062.3199462890625,1078.969970703125,1037.489990234375,1063.0699462890625,1063.0699462890625,201855008.0,1063.0699462890625,16.621187892217808,801.4019363645523,712.0244368295821,450.16417694091797,Up
2017-02-09,1064.699951171875,1088.989990234375,953.343994140625,994.3829956054688,994.3829956054688,407220000.0,994.3829956054688,15.547261649602463,804.4286189003597,713.8355916341146,451.2019269428556,Up
2017-02-10,995.6320190429688,998.905029296875,946.6909790039062,988.6740112304688,988.6740112304688,190452000.0,988.6740112304688,15.45800119942997,807.3774525475881,715.5001949734158,452.2344362168085,Up
2017-02-11,988.8980102539062,1009.2899780273438,982.8300170898438,1004.4500122070312,1004.4500122070312,102261000.0,1004.4500122070312,15.70466029964684,810.4357227143787,717.213381570483,453.2995023777876,Up
2017-02-12,1003.52001953125,1004.760009765625,996.9210205078125,999.1810302734375,999.1810302734375,67530000.0,999.1810302734375,15.622279324599361,813.4708736359127,718.896730937655,454.34294421079926,Up
2017-02-13,998.885009765625,1002.0999755859375,976.0020141601562,990.6420288085938,990.6420288085938,100607000.0,990.6420288085938,15.488771319548018,816.4204610188802,720.5042906261626,455.3691096028323,Up
2017-02-14,991.7349853515625,1011.510009765625,986.4710083007812,1004.5499877929688,1004.5499877929688,137946000.0,1004.5499877929688,15.706223426329426,819.3052067832341,722.2025168282645,456.4183622289587,Up
2017-02-15,1006.2100219726562,1008.8400268554688,1001.5800170898438,1007.47998046875,1007.47998046875,89759400.0,1007.47998046875,15.752034107890863,822.2519366551959,723.892338101826,457.4508793946927,Up
2017-02-16,1007.6500244140625,1033.3699951171875,1007.6500244140625,1027.43994140625,1027.43994140625,122277000.0,1027.43994140625,16.0641097734871,825.3523646763393,725.6892029293,458.5011888332468,Up
2017-02-17,1026.1199951171875,1053.1700439453125,1025.6400146484375,1046.2099609375,1046.2099609375,136474000.0,1046.2099609375,16.357580605259326,828.5732533288381,727.5492822556268,459.5770234405679,Up
2017-02-18,1049.2099609375,1061.0999755859375,1046.9599609375,1054.4200439453125,1054.4200439453125,99073504.0,1054.4200439453125,16.48594594261075,831.873047359406,729.3258419945126,460.6439190011807,Up
2017-02-19,1054.760009765625,1056.81005859375,1043.4599609375,1047.8699951171875,1047.8699951171875,77423296.0,1047.8699951171875,16.3835353790768,835.097166515532,730.8142784966362,461.69438460011963,Up
2017-02-20,1048.68994140625,1080.489990234375,1041.68994140625,1079.97998046875,1079.97998046875,109478000.0,1079.97998046875,16.885577696807378,838.5954759385851,732.3047705756294,462.76119278599975,Up
2017-02-21,1079.280029296875,1117.25,1076.9300537109375,1115.300048828125,1115.300048828125,186868992.0,1115.300048828125,17.437809931964104,842.3838888501364,734.0100921146453,463.88794548801644,Up
2017-02-22,1114.800048828125,1125.3900146484375,1100.550048828125,1117.43994140625,1117.43994140625,136100000.0,1117.43994140625,17.471267332142087,846.2483326745412,735.6885482545883,465.05662928182613,Up
2017-02-23,1117.27001953125,1176.6199951171875,1116.9599609375,1166.719970703125,1166.719970703125,189454000.0,1166.719970703125,18.24176472898472,850.501213437035,737.2774847121466,466.29103003607855,Up
2017-02-24,1172.7099609375,1200.3900146484375,1131.9599609375,1173.6800537109375,1173.6800537109375,330759008.0,1173.6800537109375,18.350586211354823,854.7936900305369,738.9630841451977,467.54401290732085,Up
2017-02-25,1170.4100341796875,1174.8499755859375,1124.5899658203125,1143.8399658203125,1143.8399658203125,139960992.0,1143.8399658203125,17.884033931063467,858.6551658993676,740.501230875651,468.76937793550036,Up
2017-02-26,1144.27001953125,1167.469970703125,1130.199951171875,1165.199951171875,1165.199951171875,116486000.0,1165.199951171875,18.2179990959547,862.6879354809957,742.0941631983197,470.0104201987938,Up
2017-02-27,1163.780029296875,1181.97998046875,1163.3800048828125,1179.969970703125,1179.969970703125,131570000.0,1179.969970703125,18.4489295917867,866.8641972617497,743.851083664667,471.25610930831346,Up
2017-02-28,1180.719970703125,1193.25,1171.8199462890625,1179.969970703125,1179.969970703125,184956000.0,1179.969970703125,18.4489295917867,871.0100858173673,745.8880598280165,472.51629709314415,Up
2017-03-01,1180.0400390625,1222.5,1179.68994140625,1222.5,1222.5,229056992.0,1222.5,19.11389017173021,875.3291015625,748.3737105112227,473.83329048358576,Up
2017-03-02,1224.6800537109375,1262.1300048828125,1215.6199951171875,1251.010009765625,1251.010009765625,368275008.0,1251.010009765625,19.559646568830505,879.7949509393601,750.8619367811415,475.2008817763556,Up
2017-03-03,1250.7099609375,1280.31005859375,1250.7099609375,1274.989990234375,1274.989990234375,315739008.0,1274.989990234375,19.9345755774194,884.4404984731523,753.2813454279824,476.5933738183723,Up
2017-03-04,1277.4300537109375,1279.4000244140625,1230.510009765625,1255.1500244140625,1255.1500244140625,183270000.0,1255.1500244140625,19.624376045558183,888.7315383184524,755.6227225651817,477.95236327156186,Up
2017-03-05,1254.2900390625,1267.2900390625,1238.06005859375,1267.1199951171875,1267.1199951171875,134127000.0,1267.1199951171875,19.811527542800196,893.2176969013517,758.1534884013827,479.33292939927844,Up
2017-03-06,1267.469970703125,1276.0,1264.5999755859375,1272.8299560546875,1272.8299560546875,153656992.0,1272.8299560546875,19.900803261609394,897.7562522282676,760.6041032094804,480.7254161128291,Up
2017-03-07,1273.2099609375,1275.550048828125,1204.800048828125,1223.5400390625,1223.5400390625,291256000.0,1223.5400390625,19.130151269820136,901.6748792860243,762.8919566320994,482.0530629839216,Up
2017-03-08,1223.22998046875,1232.1600341796875,1148.0799560546875,1150.0,1150.0,332603008.0,1150.0,17.980346582813695,904.9222683376736,764.9162026057168,483.28429975963775,Up
2017-03-09,1150.3499755859375,1197.4599609375,1141.22998046875,1188.489990234375,1188.489990234375,212283008.0,1188.489990234375,18.582140812712108,908.8888554648747,766.960460602291,484.56303783194727,Up
2017-03-10,1189.3599853515625,1270.469970703125,1077.25,1116.719970703125,1116.719970703125,563795968.0,1116.719970703125,17.46001052973195,912.1704823327443,768.7081746903676,485.7287692720928,Up
2017-03-11,1116.3199462890625,1193.8299560546875,1116.3199462890625,1175.8299560546875,1175.8299560546875,283320000.0,1175.8299560546875,18.38420011505902,915.9197833348834,770.5816982208736,486.9437281896198,Up
2017-03-12,1176.6199951171875,1226.97998046875,1175.3599853515625,1221.3800048828125,1221.3800048828125,227176000.0,1221.3800048828125,19.09637895401013,919.9662756541419,772.8146982344371,488.24869513133217,Up
2017-03-13,1221.780029296875,1237.3699951171875,1217.030029296875,1231.9200439453125,1231.9200439453125,380276992.0,1231.9200439453125,19.26117334995808,924.1630142454117,774.9903254433284,489.56890285835067,Up
2017-03-14,1232.1600341796875,1244.81005859375,1220.719970703125,1240.0,1240.0,245306000.0,1240.0,19.38750414146868,928.3705696227058,777.249742053804,490.88687904801947,Up
2017-03-15,1240.1600341796875,1251.6099853515625,1239.75,1249.6099853515625,1249.6099853515625,297804992.0,1249.6099853515625,19.53775706953551,932.547847202846,779.5206904335628,492.22720177463754,Up
2017-03-16,1251.3299560546875,1257.97998046875,1152.43994140625,1187.81005859375,1187.81005859375,638568000.0,1187.81005859375,18.57151002440684,936.2960699172247,781.6923096671937,493.4805444384378,Up
2017-03-17,1180.1600341796875,1180.1600341796875,1099.5699462890625,1100.22998046875,1100.22998046875,706598976.0,1100.22998046875,17.202188147504753,939.3422522166419,783.4133690728081,494.6134160965208,Up
2017-03-18,1099.68994140625,1114.0699462890625,957.655029296875,973.8179931640625,973.8179931640625,621302016.0,973.8179931640625,15.225726109278206,941.4752996535528,784.6945514981709,495.57807746766105,Up
2017-03-19,976.72998046875,1069.9100341796875,976.72998046875,1036.739990234375,1036.739990234375,406648000.0,1036.739990234375,16.209516817979953,944.1317201644655,786.2317737397693,496.63728776558366,Up
2017-03-20,1037.239990234375,1063.030029296875,1036.6800537109375,1054.22998046875,1054.22998046875,286529984.0,1054.22998046875,16.482974284192203,946.9032200404575,787.8451506599547,497.71577715999865,Up
2017-03-21,1055.3599853515625,1122.4300537109375,1055.3599853515625,1120.5400390625,1120.5400390625,337391008.0,1120.5400390625,17.51973761935943,950.1486249651227,789.6546308729384,498.88218594102,Up
2017-03-22,1120.6500244140625,1120.6500244140625,1014.2100219726562,1049.1400146484375,1049.1400146484375,380840992.0,1049.1400146484375,16.40339224111056,952.5687997000558,791.2207895914713,499.95582352491914,Up
2017-03-23,1050.050048828125,1058.010009765625,1028.9300537109375,1038.5899658203125,1038.5899658203125,248540000.0,1038.5899658203125,16.23844134163639,954.9308074466766,792.7307576981801,501.0168869785531,Up
2017-03-24,1038.449951171875,1040.469970703125,934.3579711914062,937.52001953125,937.52001953125,491038016.0,937.52001953125,14.658204243041858,956.406482030475,793.8191109309121,501.9212414978673,Up
2017-03-25,936.5399780273438,975.760986328125,903.7130126953125,972.7789916992188,972.7789916992188,435803008.0,972.7789916992188,15.20948123411478,958.1617436484685,795.0572536407955,502.87165947565956,Up
2017-03-26,974.0150146484375,1007.9600219726562,954.1859741210938,966.7249755859375,966.7249755859375,303668000.0,966.7249755859375,15.114826183736747,960.0323704310825,796.1971980503628,503.80621368166,Up
2017-03-27,972.0549926757812,1046.4000244140625,971.9840087890625,1045.77001953125,1045.77001953125,372535008.0,1045.77001953125,16.350702084424103,962.4650849841889,797.676023453001,504.8248644833842,Up
2017-03-28,1044.5799560546875,1064.6500244140625,1027.72998046875,1047.1500244140625,1047.1500244140625,326332000.0,1047.1500244140625,16.372278576666663,964.812728155227,799.1612854003906,505.83736187566524,Up
2017-03-29,1046.0799560546875,1055.1300048828125,1015.8800048828125,1039.969970703125,1039.969970703125,298457984.0,1039.969970703125,16.260017833878948,967.156981937469,800.6465432303293,506.8517507119154,Up
2017-03-30,1042.2099609375,1049.2900390625,1020.0399780273438,1026.4300537109375,1026.4300537109375,352968992.0,1026.4300537109375,16.048320094555418,969.4279426695808,802.0807417612227,507.8441475964097,Up
2017-03-31,1026.6400146484375,1074.9200439453125,1026.6400146484375,1071.7900390625,1071.7900390625,447287008.0,1071.7900390625,16.75752727508798,972.048109750899,803.7520553346665,508.9011145899535,Up
2017-04-01,1071.7099609375,1091.719970703125,1061.0899658203125,1080.5,1080.5,289633984.0,1080.5,16.89370824585234,974.7871413457962,805.4383409288195,509.96492280909627,Up
2017-04-02,1080.6099853515625,1107.5899658203125,1075.449951171875,1102.1700439453125,1102.1700439453125,514187008.0,1102.1700439453125,17.232521202897143,977.7247212727865,807.1878848605686,511.05991757105267,Up
2017-04-03,1102.949951171875,1151.739990234375,1102.949951171875,1143.81005859375,1143.81005859375,580444032.0,1143.81005859375,17.8835663290644,980.9627932593936,809.1311907087054,512.1898158038103,Up
2017-04-04,1145.52001953125,1156.43994140625,1120.52001953125,1133.25,1133.25,436310016.0,1133.25,17.718458926064017,984.1187138633122,811.0417700873481,513.302897801475,Up
2017-04-05,1134.1400146484375,1135.0899658203125,1113.6300048828125,1124.780029296875,1124.780029296875,414784000.0,1124.780029296875,17.586030222769697,987.1273571196057,812.9085480220734,514.3986663616523,Up
2017-04-06,1125.81005859375,1188.3699951171875,1125.81005859375,1182.6800537109375,1182.6800537109375,511222016.0,1182.6800537109375,18.491301967220323,990.507563999721,815.0023777068608,515.573700819066,Up
2017-04-07,1178.93994140625,1186.5799560546875,1163.3900146484375,1176.9000244140625,1176.9000244140625,317022016.0,1176.9000244140625,18.4009307237276,993.6738818940662,817.0655047704303,516.7530169814983,Up
2017-04-08,1172.6500244140625,1184.97998046875,1162.5799560546875,1175.949951171875,1175.949951171875,209312000.0,1175.949951171875,18.386076248794044,996.8865400041852,819.132579985119,517.935642565369,Up
2017-04-09,1176.5699462890625,1197.2099609375,1171.8599853515625,1187.8699951171875,1187.8699951171875,242343008.0,1187.8699951171875,18.572447136984554,1000.1722383045014,821.3674568297371,519.1280724459855,Up
2017-04-10,1187.300048828125,1190.3399658203125,1179.0400390625,1187.1300048828125,1187.1300048828125,215883008.0,1187.1300048828125,18.560877327521982,1003.5724763416108,823.6724490211124,520.3139679722054,Up
2017-04-11,1187.4599609375,1208.0699462890625,1187.4599609375,1205.010009765625,1205.010009765625,216182000.0,1205.010009765625,18.840432705517955,1007.0707780141679,826.2817545088511,521.5302444336907,Up
2017-04-12,1204.81005859375,1207.1400146484375,1196.760009765625,1200.3699951171875,1200.3699951171875,288702016.0,1200.3699951171875,18.767885686797747,1010.501238141741,828.7976871066624,522.7790155763979,Up
2017-04-13,1201.02001953125,1205.8900146484375,1156.43994140625,1169.280029296875,1169.280029296875,351968992.0,1169.280029296875,18.28179146010466,1013.6636987110925,831.1428895980592,523.9805394127255,Up
2017-04-14,1170.3299560546875,1190.800048828125,1159.7900390625,1167.5400390625,1167.5400390625,254827008.0,1167.5400390625,18.254586566657032,1016.7966037326389,833.4940682063027,525.1786757171469,Up
2017-04-15,1167.300048828125,1188.0,1164.9599609375,1172.52001953125,1172.52001953125,203559008.0,1172.52001953125,18.332448979529875,1019.9543021065848,835.814472985646,526.3856797193093,Up
2017-04-16,1172.6099853515625,1187.219970703125,1172.6099853515625,1182.93994140625,1182.93994140625,183231008.0,1182.93994140625,18.495365333163214,1023.2337380061074,838.156734648205,527.5959706583982,Up
2017-04-17,1183.25,1194.9000244140625,1172.6500244140625,1193.9100341796875,1193.9100341796875,253206000.0,1193.9100341796875,18.666883654999758,1026.5180479988219,840.5490204341828,528.8223860604422,Up
2017-04-18,1193.77001953125,1217.5699462890625,1193.77001953125,1211.6700439453125,1211.6700439453125,270524000.0,1211.6700439453125,18.94456289926071,1029.9395877898685,843.0246911427331,530.1002631010832,Up
2017-04-19,1212.1300048828125,1215.510009765625,1205.0799560546875,1210.2900390625,1210.2900390625,288060992.0,1210.2900390625,18.922986407018147,1033.3428339882503,845.4778142051091,531.3755184355236,Up
2017-04-20,1211.0799560546875,1240.7900390625,1208.4100341796875,1229.0799560546875,1229.0799560546875,315108000.0,1229.0799560546875,19.216768337263222,1036.922135126023,848.017337859623,532.6725395444839,Up
2017-04-21,1229.4200439453125,1235.93994140625,1215.56005859375,1222.050048828125,1222.050048828125,272167008.0,1222.050048828125,19.10685514736877,1040.3915245419457,850.535159398639,533.962249917328,Up
2017-04-22,1222.7099609375,1235.56005859375,1208.469970703125,1231.7099609375,1231.7099609375,249320000.0,1231.7099609375,19.2578886844871,1043.8905799502418,853.099135383727,535.2571070030252,Up
2017-04-23,1231.9200439453125,1232.199951171875,1203.93994140625,1207.2099609375,1207.2099609375,258951008.0,1207.2099609375,18.874829126853243,1047.1975635346912,855.6258692665706,536.5328966372858,Up
2017-04-24,1209.6300048828125,1250.93994140625,1209.6300048828125,1250.1500244140625,1250.1500244140625,235806000.0,1250.1500244140625,19.546200625632906,1050.8280082581534,858.3358297196645,537.85911889051,Up
2017-04-25,1250.449951171875,1267.5799560546875,1249.969970703125,1265.489990234375,1265.489990234375,242556000.0,1265.489990234375,19.78604227956137,1054.5154210650733,861.0661906893291,539.2099998312652,Up
2017-04-26,1265.989990234375,1294.8299560546875,1265.9300537109375,1281.0799560546875,1281.0799560546875,329631008.0,1281.0799560546875,20.0297927044861,1058.0614444793216,863.8751746283638,540.5774706684092,Up
2017-04-27,1281.8800048828125,1319.699951171875,1281.300048828125,1317.72998046875,1317.72998046875,449196992.0,1317.72998046875,20.6028189142543,1061.658190530444,866.8252221970331,541.9858370382319,Up
2017-04-28,1317.739990234375,1331.280029296875,1292.3699951171875,1316.47998046875,1316.47998046875,527488992.0,1316.47998046875,20.583275059272978,1064.7891109406003,869.7651030525328,543.3908079036329,Up
2017-04-29,1317.8399658203125,1327.199951171875,1315.2099609375,1321.7900390625,1321.7900390625,422705984.0,1321.7900390625,20.666298271351824,1068.145999968998,872.7019801064143,544.8036293756394,Up
2017-04-30,1321.8699951171875,1347.9100341796875,1314.9200439453125,1347.8900146484375,1347.8900146484375,413115008.0,1347.8900146484375,21.07437358164585,1071.73097640749,875.7439722939143,546.2418463368895,Up
2017-05-01,1348.300048828125,1434.3199462890625,1348.300048828125,1421.5999755859375,1421.5999755859375,713624000.0,1421.5999755859375,22.226835011438816,1075.8102620442708,879.0568571544829,547.7843171982538,Up
2017-05-02,1421.030029296875,1473.9000244140625,1415.68994140625,1452.8199462890625,1452.8199462890625,477337984.0,1452.8199462890625,22.714961875393143,1079.9342457604787,882.5068768698071,549.3711425337211,Up
2017-05-03,1453.780029296875,1492.77001953125,1447.489990234375,1490.0899658203125,1490.0899658203125,583795968.0,1490.0899658203125,23.297681760888892,1084.0149516756571,886.1176227387928,551.018057828227,Up
2017-05-04,1490.719970703125,1608.9100341796875,1490.719970703125,1537.6700439453125,1537.6700439453125,933548992.0,1537.6700439453125,24.041600278388763,1088.4925154428634,889.9267856658452,552.7296901682697,Up
2017-05-05,1540.8699951171875,1618.030029296875,1530.31005859375,1555.449951171875,1555.449951171875,946035968.0,1555.449951171875,24.31959062112256,1093.208483499194,893.7990037221757,554.4748990901563,Up
2017-05-06,1556.81005859375,1578.800048828125,1542.5,1578.800048828125,1578.800048828125,582529984.0,1578.800048828125,24.684671359037274,1098.0898887997582,897.8023887513176,556.2503594696207,Up
2017-05-07,1579.469970703125,1596.719970703125,1559.760009765625,1596.7099609375,1596.7099609375,1080029952.0,1596.7099609375,24.964694339032317,1102.8389756944443,901.8611108689081,558.0500379895407,Up
2017-05-08,1596.9200439453125,1723.3499755859375,1596.9200439453125,1723.3499755859375,1723.3499755859375,1340320000.0,1723.3499755859375,26.94472160392928,1108.407229468936,906.4215988885788,560.0325286905602,Up
2017-05-09,1723.8900146484375,1833.489990234375,1716.300048828125,1755.3599853515625,1755.3599853515625,1167920000.0,1755.3599853515625,27.44520079497727,1114.05421375093,911.0956345815507,562.064540580467,Up
2017-05-10,1756.52001953125,1788.43994140625,1719.0999755859375,1787.1300048828125,1787.1300048828125,915723008.0,1787.1300048828125,27.94192771855521,1119.07326156374,915.90380132766,564.1323937713785,Up
2017-05-11,1780.3699951171875,1873.9300537109375,1755.3499755859375,1848.5699462890625,1848.5699462890625,799489984.0,1848.5699462890625,28.902546362478816,1125.7017531622023,920.9683527870784,566.275246877519,Up
2017-05-12,1845.760009765625,1856.1500244140625,1694.010009765625,1724.239990234375,1724.239990234375,740984000.0,1724.239990234375,26.95863705770553,1132.2258722214472,925.5266980367993,568.2611701400192,Up
2017-05-13,1723.1199951171875,1812.989990234375,1651.0799560546875,1804.9100341796875,1804.9100341796875,579635008.0,1804.9100341796875,28.2199199698686,1139.3395627945188,930.315182398236,570.3531728270193,Up
2017-05-14,1800.8599853515625,1831.4200439453125,1776.6199951171875,1808.9100341796875,1808.9100341796875,437196000.0,1808.9100341796875,28.28246030580882,1146.4642537434895,935.0781826443142,572.4514665149507,Up
2017-05-15,1808.43994140625,1812.800048828125,1708.5400390625,1738.4300537109375,1738.4300537109375,731529024.0,1738.4300537109375,27.180499891914852,1153.0960160512773,939.5696113223121,574.453852820018,Up
2017-05-16,1741.699951171875,1785.93994140625,1686.5400390625,1734.449951171875,1734.449951171875,959044992.0,1734.449951171875,27.11827065444748,1159.657690139044,944.0299842471168,576.436896409938,Up
